year	round	asset_id	reference_id	latitude	longitude
1950	1	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1950	2	layout-monaco-1	layout-monaco-1	43.734722	7.420556
1950	3	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1950	4	layout-bremgarten-1	layout-bremgarten-1	46.95	7.410833
1950	5	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1950	6	layout-reims-1	layout-reims-1	49.254075	3.930561
1950	7	layout-monza-1	layout-monza-1	45.620556	9.289444
1951	1	layout-bremgarten-1	layout-bremgarten-1	46.95	7.410833
1951	2	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1951	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1951	4	layout-reims-1	layout-reims-1	49.254075	3.930561
1951	5	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1951	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1951	7	layout-monza-1	layout-monza-1	45.620556	9.289444
1951	8	layout-pedralbes-1	layout-pedralbes-1	41.390278	2.116667
1952	1	layout-bremgarten-1	layout-bremgarten-1	46.95	7.410833
1952	2	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1952	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1952	4	layout-rouen-1	layout-rouen-1	49.330639	1.004583
1952	5	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1952	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1952	7	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1952	8	layout-monza-1	layout-monza-1	45.620556	9.289444
1953	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1953	2	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1953	3	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1953	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1953	5	layout-reims-2	layout-reims-2	49.254075	3.930561
1953	6	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1953	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1953	8	layout-bremgarten-1	layout-bremgarten-1	46.95	7.410833
1953	9	layout-monza-1	layout-monza-1	45.620556	9.289444
1954	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1954	2	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1954	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1954	4	layout-reims-2	layout-reims-2	49.254075	3.930561
1954	5	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1954	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1954	7	layout-bremgarten-1	layout-bremgarten-1	46.95	7.410833
1954	8	layout-monza-1	layout-monza-1	45.620556	9.289444
1954	9	layout-pedralbes-1	layout-pedralbes-1	41.390278	2.116667
1955	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1955	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1955	3	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1955	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1955	5	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1955	6	layout-aintree-1	layout-aintree-1	53.476944	-2.940556
1955	7	layout-monza-2	layout-monza-2	45.620556	9.289444
1956	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1956	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1956	3	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1956	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1956	5	layout-reims-2	layout-reims-2	49.254075	3.930561
1956	6	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1956	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1956	8	layout-monza-2	layout-monza-2	45.620556	9.289444
1957	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1957	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1957	3	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1957	4	layout-rouen-2	layout-rouen-2	49.330639	1.004583
1957	5	layout-aintree-1	layout-aintree-1	53.476944	-2.940556
1957	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1957	7	layout-pescara-1	layout-pescara-1	42.475	14.150833
1957	8	layout-monza-3	layout-monza-3	45.620556	9.289444
1958	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1958	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1958	3	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1958	4	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1958	5	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1958	6	layout-reims-2	layout-reims-2	49.254075	3.930561
1958	7	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1958	8	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1958	9	layout-porto-1	layout-porto-1	41.170472	-8.67325
1958	10	layout-monza-3	layout-monza-3	45.620556	9.289444
1958	11	layout-ain-diab-1	layout-ain-diab-1	33.578611	-7.6875
1959	1	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1959	2	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1959	3	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1959	4	layout-reims-2	layout-reims-2	49.254075	3.930561
1959	5	layout-aintree-1	layout-aintree-1	53.476944	-2.940556
1959	6	layout-avus-1	layout-avus-1	52.480556	13.251389
1959	7	layout-monsanto-1	layout-monsanto-1	38.719722	-9.203056
1959	8	layout-monza-3	layout-monza-3	45.620556	9.289444
1959	9	layout-sebring-1	layout-sebring-1	27.454741	-81.348267
1960	1	layout-buenos-aires-1	layout-buenos-aires-1	-34.694272	-58.459347
1960	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1960	3	layout-indianapolis-1	layout-indianapolis-1	39.798333	-86.232778
1960	4	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1960	5	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1960	6	layout-reims-2	layout-reims-2	49.254075	3.930561
1960	7	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1960	8	layout-porto-1	layout-porto-1	41.170472	-8.67325
1960	9	layout-monza-2	layout-monza-2	45.620556	9.289444
1960	10	layout-riverside-1	layout-riverside-1	33.937	-117.272556
1961	1	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1961	2	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1961	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1961	4	layout-reims-2	layout-reims-2	49.254075	3.930561
1961	5	layout-aintree-1	layout-aintree-1	53.476944	-2.940556
1961	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1961	7	layout-monza-2	layout-monza-2	45.620556	9.289444
1961	8	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1962	1	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1962	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1962	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1962	4	layout-rouen-2	layout-rouen-2	49.330639	1.004583
1962	5	layout-aintree-1	layout-aintree-1	53.476944	-2.940556
1962	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1962	7	layout-monza-3	layout-monza-3	45.620556	9.289444
1962	8	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1962	9	layout-east-london-1	layout-east-london-1	-33.048611	27.873611
1963	1	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1963	2	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1963	3	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1963	4	layout-reims-2	layout-reims-2	49.254075	3.930561
1963	5	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1963	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1963	7	layout-monza-3	layout-monza-3	45.620556	9.289444
1963	8	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1963	9	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1963	10	layout-east-london-1	layout-east-london-1	-33.048611	27.873611
1964	1	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1964	2	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1964	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1964	4	layout-rouen-2	layout-rouen-2	49.330639	1.004583
1964	5	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1964	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1964	7	layout-zeltweg-1	layout-zeltweg-1	47.202222	14.742222
1964	8	layout-monza-3	layout-monza-3	45.620556	9.289444
1964	9	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1964	10	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1965	1	layout-east-london-1	layout-east-london-1	-33.048611	27.873611
1965	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1965	3	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1965	4	layout-clermont-ferrand-1	layout-clermont-ferrand-1	45.747222	3.038889
1965	5	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1965	6	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1965	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1965	8	layout-monza-3	layout-monza-3	45.620556	9.289444
1965	9	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1965	10	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1966	1	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1966	2	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1966	3	layout-reims-2	layout-reims-2	49.254075	3.930561
1966	4	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1966	5	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1966	6	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1966	7	layout-monza-3	layout-monza-3	45.620556	9.289444
1966	8	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1966	9	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1967	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1967	2	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1967	3	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1967	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1967	5	layout-bugatti-1	layout-bugatti-1	47.937694	0.225611
1967	6	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1967	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1967	8	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1967	9	layout-monza-3	layout-monza-3	45.620556	9.289444
1967	10	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1967	11	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1968	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1968	2	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1968	3	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1968	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1968	5	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1968	6	layout-rouen-2	layout-rouen-2	49.330639	1.004583
1968	7	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1968	8	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1968	9	layout-monza-3	layout-monza-3	45.620556	9.289444
1968	10	layout-mont-tremblant-1	layout-mont-tremblant-1	46.187707	-74.609936
1968	11	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1968	12	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1969	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1969	2	layout-montjuic-1	layout-montjuic-1	41.366389	2.151667
1969	3	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1969	4	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1969	5	layout-clermont-ferrand-1	layout-clermont-ferrand-1	45.747222	3.038889
1969	6	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1969	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1969	8	layout-monza-3	layout-monza-3	45.620556	9.289444
1969	9	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1969	10	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1969	11	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1970	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1970	2	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1970	3	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1970	4	layout-spa-francorchamps-1	layout-spa-francorchamps-1	50.437222	5.971389
1970	5	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1970	6	layout-clermont-ferrand-1	layout-clermont-ferrand-1	45.747222	3.038889
1970	7	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1970	8	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1970	9	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1970	10	layout-monza-3	layout-monza-3	45.620556	9.289444
1970	11	layout-mont-tremblant-1	layout-mont-tremblant-1	46.187707	-74.609936
1970	12	layout-watkins-glen-1	layout-watkins-glen-1	42.336944	-76.927222
1970	13	layout-mexico-city-1	layout-mexico-city-1	19.404197	-99.088747
1971	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1971	2	layout-montjuic-1	layout-montjuic-1	41.366389	2.151667
1971	3	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1971	4	layout-zandvoort-1	layout-zandvoort-1	52.388819	4.540922
1971	5	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1971	6	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1971	7	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1971	8	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1971	9	layout-monza-3	layout-monza-3	45.620556	9.289444
1971	10	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1971	11	layout-watkins-glen-2	layout-watkins-glen-2	42.336944	-76.927222
1972	1	layout-buenos-aires-2	layout-buenos-aires-2	-34.694272	-58.459347
1972	2	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1972	3	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1972	4	layout-monaco-2	layout-monaco-2	43.734722	7.420556
1972	5	layout-nivelles-1	layout-nivelles-1	50.621111	4.326944
1972	6	layout-clermont-ferrand-1	layout-clermont-ferrand-1	45.747222	3.038889
1972	7	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1972	8	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1972	9	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1972	10	layout-monza-4	layout-monza-4	45.620556	9.289444
1972	11	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1972	12	layout-watkins-glen-2	layout-watkins-glen-2	42.336944	-76.927222
1973	1	layout-buenos-aires-2	layout-buenos-aires-2	-34.694272	-58.459347
1973	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1973	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1973	4	layout-montjuic-1	layout-montjuic-1	41.366389	2.151667
1973	5	layout-zolder-1	layout-zolder-1	50.988889	5.255556
1973	6	layout-monaco-3	layout-monaco-3	43.734722	7.420556
1973	7	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1973	8	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1973	9	layout-silverstone-1	layout-silverstone-1	52.078611	-1.016944
1973	10	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1973	11	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1973	12	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1973	13	layout-monza-4	layout-monza-4	45.620556	9.289444
1973	14	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1973	15	layout-watkins-glen-2	layout-watkins-glen-2	42.336944	-76.927222
1974	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1974	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1974	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1974	4	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1974	5	layout-nivelles-1	layout-nivelles-1	50.621111	4.326944
1974	6	layout-monaco-3	layout-monaco-3	43.734722	7.420556
1974	7	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1974	8	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1974	9	layout-dijon-1	layout-dijon-1	47.3625	4.899167
1974	10	layout-brands-hatch-1	layout-brands-hatch-1	51.356667	0.2625
1974	11	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1974	12	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1974	13	layout-monza-5	layout-monza-5	45.620556	9.289444
1974	14	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1974	15	layout-watkins-glen-2	layout-watkins-glen-2	42.336944	-76.927222
1975	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1975	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1975	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1975	4	layout-montjuic-1	layout-montjuic-1	41.366389	2.151667
1975	5	layout-monaco-3	layout-monaco-3	43.734722	7.420556
1975	6	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1975	7	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1975	8	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1975	9	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1975	10	layout-silverstone-2	layout-silverstone-2	52.078611	-1.016944
1975	11	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1975	12	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1975	13	layout-monza-5	layout-monza-5	45.620556	9.289444
1975	14	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1976	1	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1976	2	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1976	3	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1976	4	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1976	5	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1976	6	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1976	7	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1976	8	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1976	9	layout-brands-hatch-2	layout-brands-hatch-2	51.356667	0.2625
1976	10	layout-nurburgring-1	layout-nurburgring-1	50.335556	6.9475
1976	11	layout-spielberg-1	layout-spielberg-1	47.219722	14.764722
1976	12	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1976	13	layout-monza-6	layout-monza-6	45.620556	9.289444
1976	14	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1976	15	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1976	16	layout-fuji-1	layout-fuji-1	35.371667	138.926667
1977	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1977	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1977	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1977	4	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1977	5	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1977	6	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1977	7	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1977	8	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1977	9	layout-dijon-2	layout-dijon-2	47.3625	4.899167
1977	10	layout-silverstone-2	layout-silverstone-2	52.078611	-1.016944
1977	11	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1977	12	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1977	13	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1977	14	layout-monza-6	layout-monza-6	45.620556	9.289444
1977	15	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1977	16	layout-mosport-1	layout-mosport-1	44.05	-78.677778
1977	17	layout-fuji-1	layout-fuji-1	35.371667	138.926667
1978	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1978	2	layout-jacarepagua-1	layout-jacarepagua-1	-22.975556	-43.395
1978	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1978	4	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1978	5	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1978	6	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1978	7	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1978	8	layout-anderstorp-1	layout-anderstorp-1	57.264167	13.601389
1978	9	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1978	10	layout-brands-hatch-2	layout-brands-hatch-2	51.356667	0.2625
1978	11	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1978	12	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1978	13	layout-zandvoort-2	layout-zandvoort-2	52.388819	4.540922
1978	14	layout-monza-6	layout-monza-6	45.620556	9.289444
1978	15	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1978	16	layout-montreal-1	layout-montreal-1	45.500578	-73.522461
1979	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1979	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1979	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1979	4	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1979	5	layout-jarama-1	layout-jarama-1	40.617111	-3.585583
1979	6	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1979	7	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1979	8	layout-dijon-2	layout-dijon-2	47.3625	4.899167
1979	9	layout-silverstone-2	layout-silverstone-2	52.078611	-1.016944
1979	10	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1979	11	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1979	12	layout-zandvoort-3	layout-zandvoort-3	52.388819	4.540922
1979	13	layout-monza-6	layout-monza-6	45.620556	9.289444
1979	14	layout-montreal-2	layout-montreal-2	45.500578	-73.522461
1979	15	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1980	1	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1980	2	layout-interlagos-1	layout-interlagos-1	-23.701111	-46.697222
1980	3	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1980	4	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1980	5	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1980	6	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1980	7	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1980	8	layout-brands-hatch-2	layout-brands-hatch-2	51.356667	0.2625
1980	9	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1980	10	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1980	11	layout-zandvoort-4	layout-zandvoort-4	52.388819	4.540922
1980	12	layout-imola-1	layout-imola-1	44.341111	11.713333
1980	13	layout-montreal-2	layout-montreal-2	45.500578	-73.522461
1980	14	layout-watkins-glen-3	layout-watkins-glen-3	42.336944	-76.927222
1981	1	layout-long-beach-1	layout-long-beach-1	33.766389	-118.192778
1981	2	layout-jacarepagua-1	layout-jacarepagua-1	-22.975556	-43.395
1981	3	layout-buenos-aires-3	layout-buenos-aires-3	-34.694272	-58.459347
1981	4	layout-imola-1	layout-imola-1	44.341111	11.713333
1981	5	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1981	6	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1981	7	layout-jarama-2	layout-jarama-2	40.617111	-3.585583
1981	8	layout-dijon-2	layout-dijon-2	47.3625	4.899167
1981	9	layout-silverstone-2	layout-silverstone-2	52.078611	-1.016944
1981	10	layout-hockenheimring-1	layout-hockenheimring-1	49.327778	8.565833
1981	11	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1981	12	layout-zandvoort-4	layout-zandvoort-4	52.388819	4.540922
1981	13	layout-monza-6	layout-monza-6	45.620556	9.289444
1981	14	layout-montreal-2	layout-montreal-2	45.500578	-73.522461
1981	15	layout-caesars-palace-1	layout-caesars-palace-1	36.116944	-115.175
1982	1	layout-kyalami-1	layout-kyalami-1	-25.998611	28.068889
1982	2	layout-jacarepagua-1	layout-jacarepagua-1	-22.975556	-43.395
1982	3	layout-long-beach-2	layout-long-beach-2	33.766389	-118.192778
1982	4	layout-imola-1	layout-imola-1	44.341111	11.713333
1982	5	layout-zolder-2	layout-zolder-2	50.988889	5.255556
1982	6	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1982	7	layout-detroit-1	layout-detroit-1	42.32975	-83.040111
1982	8	layout-montreal-2	layout-montreal-2	45.500578	-73.522461
1982	9	layout-zandvoort-4	layout-zandvoort-4	52.388819	4.540922
1982	10	layout-brands-hatch-2	layout-brands-hatch-2	51.356667	0.2625
1982	11	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1982	12	layout-hockenheimring-2	layout-hockenheimring-2	49.327778	8.565833
1982	13	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1982	14	layout-dijon-2	layout-dijon-2	47.3625	4.899167
1982	15	layout-monza-6	layout-monza-6	45.620556	9.289444
1982	16	layout-caesars-palace-1	layout-caesars-palace-1	36.116944	-115.175
1983	1	layout-jacarepagua-1	layout-jacarepagua-1	-22.975556	-43.395
1983	2	layout-long-beach-3	layout-long-beach-3	33.766389	-118.192778
1983	3	layout-paul-ricard-1	layout-paul-ricard-1	43.250556	5.791667
1983	4	layout-imola-1	layout-imola-1	44.341111	11.713333
1983	5	layout-monaco-4	layout-monaco-4	43.734722	7.420556
1983	6	layout-spa-francorchamps-2	layout-spa-francorchamps-2	50.437222	5.971389
1983	7	layout-detroit-2	layout-detroit-2	42.32975	-83.040111
1983	8	layout-montreal-2	layout-montreal-2	45.500578	-73.522461
1983	9	layout-silverstone-2	layout-silverstone-2	52.078611	-1.016944
1983	10	layout-hockenheimring-2	layout-hockenheimring-2	49.327778	8.565833
1983	11	layout-spielberg-2	layout-spielberg-2	47.219722	14.764722
1983	12	layout-zandvoort-4	layout-zandvoort-4	52.388819	4.540922
1983	13	layout-monza-6	layout-monza-6	45.620556	9.289444
1983	14	layout-brands-hatch-2	layout-brands-hatch-2	51.356667	0.2625
